id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
85774,0.0,0.0,0.0,0.7085,0.3866,0.7114,0.3866,0.0,0.7622,0.0,0.0,0.0,0.0,0.0,0.0,0.4489,0.0,0.8649,0.0,0.0
93325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837,0.0,0.6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93326,0.0,0.0,0.8848,0.0,0.3446,0.0,0.0,0.0,0.0,0.0,0.3446,0.0,0.0,0.0,0.3446,0.0,0.0,0.0,0.0,0.0
93327,0.0,0.4426,0.0,0.0,0.3362,0.0,0.0,0.325,0.0,0.0,1.0855,0.9335,0.0,0.0,0.6613,0.0,0.0,0.0,0.0,1.9954
93328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93329,0.7904,0.0,0.0,0.0,1.0391,0.9437,0.681,1.5578,0.0,0.0,0.3581,0.0,0.0,0.0,0.3581,1.3664,0.0,0.0,0.0,0.0
93330,0.0,0.0,0.2121,0.0,0.2521,0.3049,0.0,0.2629,0.0,0.0,0.8791,0.0,0.598,0.0,0.5513,0.0,0.0,0.0,0.0,0.0
93331,0.0,0.0,0.0,0.0,0.884,0.884,0.0,0.0,0.0,0.0,0.8493,0.0,0.8493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93333,0.0,0.0,0.0,0.0,0.0,0.0,2.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93334,0.0,0.0,0.0,0.0,0.5218,0.0,0.0,0.0,0.0,0.0,0.5218,0.0,0.0,0.0,0.5218,0.0,0.0,0.6249,0.0,0.0
85775,0.0,0.0,0.0,0.7807,0.772,0.0,0.5059,0.0,0.8684,0.0,0.266,0.0,0.0,1.0566,0.266,1.1797,0.0,0.0,0.0,0.0
93335,2.0124,0.0,2.372,0.0,0.0,0.3124,0.0,0.0,0.0,0.0,0.0,0.0,0.7173,0.0,0.0,0.7323,0.0,0.0,0.6474,0.0
93336,0.0,0.0,0.3415,0.4263,0.2979,0.5578,0.7562,0.6412,0.0,0.0,1.1506,0.0,1.4775,0.0,0.7796,0.0,0.0,0.0,0.0,0.0
93337,0.8206,0.0,0.0,0.0,0.5218,0.0,0.0,0.0,0.0,0.0,0.5218,0.0,0.0,0.0,0.5218,0.0,0.0,0.0,0.0,0.0
93338,0.0,0.0,0.0,0.0,0.4669,0.0,0.0,0.0,0.0,0.0,0.4669,0.0,0.0,0.0,1.2682,1.1833,0.0,0.0,0.0,0.0
93339,0.0,0.0,0.0,0.0,0.4896,0.0,0.0,0.0,0.0,0.0,0.4896,0.0,0.0,0.0,0.4896,0.0,0.0,0.0,0.0,0.0
93340,0.0,0.0,0.0,0.0,0.0,1.3379,0.0,0.0,0.0,0.0,0.0,0.0,1.3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93341,0.0,0.0,0.0,0.0,1.2645,0.6208,1.9714,0.0,0.0,0.0,0.2965,1.1377,0.0,0.0,0.2965,0.0,0.0,0.0,0.0,0.0
93342,0.4316,0.0,0.0,0.0,0.5294,1.1827,1.7153,0.0,0.0,0.0,0.5294,0.3261,0.0,0.0,0.5294,0.0,0.0,0.7792,0.0,0.0
93343,0.0,0.0,0.0,0.0,0.4006,0.0,0.0,0.0,0.0,0.0,0.4006,0.0,0.0,0.0,0.4006,0.0,0.0,0.0,0.0,0.0
93344,0.7784,0.0,0.0,0.0,0.0,0.6042,0.0,0.0,0.0,0.0,0.8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85776,1.2076,0.0,1.0557,0.0,0.0,0.0,0.0,0.0,0.7195,1.0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3159,0.0,0.0
93345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93346,0.0,0.0,0.0,0.0,0.0,0.6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4302,0.0,0.0,0.0,0.0,0.0,0.0
93347,0.0,0.0,0.5938,0.0,0.0,0.394,0.0,0.0,0.0,0.0,0.8784,0.0,0.0,1.0896,0.0,0.0,0.0,0.6077,0.0,0.0
93348,0.0,1.5764,0.6774,2.0776,0.9308,1.336,1.7004,0.4338,2.041,0.9052,0.9938,1.3171,0.0073,0.7376,2.6046,0.9946,1.5184,1.5639,1.186,0.6809
93349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6647
93350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93351,0.0,0.0,0.0,1.3585,0.0,0.0,1.5674,0.7719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132,0.0,0.0
93352,0.1353,1.3464,1.2175,1.2175,1.2175,1.576,1.4139,0.0,1.2175,1.2175,1.4215,1.2175,0.0,1.2175,1.3967,1.2175,1.2175,0.0,1.3104,1.4055
93353,0.8874,0.612,0.612,0.612,0.9569,0.612,0.612,0.0,0.8753,0.612,0.9569,0.612,0.0,0.612,0.9569,2.0012,0.612,0.0,0.612,0.612
85777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1312
93355,0.0,0.0,0.0,0.0,0.2581,0.2823,0.0,0.0,0.0,0.0,0.2581,1.204,0.6481,0.0,0.2581,0.0,0.0,0.0,0.0,0.7254
93356,0.0,0.0,0.0,0.0,0.0,0.7277,0.0,0.0,0.0,0.0,0.0,0.5823,0.6134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93357,0.0,0.0,0.0,0.0,0.2825,0.8672,0.0,0.0,0.0,0.0,0.2825,0.338,1.0762,0.0,0.2825,0.0,0.0,0.0,0.0,0.3783
93358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93359,0.6131,0.0,0.0,0.6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332,0.0,0.0,0.0,0.0,0.0
93360,0.0,0.0,0.0,0.0,0.3872,0.8403,0.0,0.0,0.0,0.0,0.3872,0.0,0.0,0.0,0.3872,0.0,0.0,0.0,0.0,0.0
93361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4654,0.0,0.0,0.0,1.4654,0.0,0.0,1.4654,0.0,0.0,0.0,0.0,0.0
93362,0.0,0.0,0.0,0.0,0.0,1.9067,0.0,0.0,0.0,0.0,0.0,0.0,1.0743,0.0,0.0,0.0,1.9862,0.0,0.0,0.0
93363,0.0,0.0,0.0,0.0,0.529,0.8838,0.0,0.0,0.0,0.0,0.529,0.0,0.0,0.0,0.529,0.0,0.0,0.7715,0.0,0.0
93364,0.0,0.0,0.0,0.0,0.5049,0.0,0.0,0.0,0.0,0.0,0.5049,0.0,0.0,0.0,0.5049,0.0,0.0,0.0,0.0,0.0
85778,0.5442,0.9962,0.0,0.0,0.1623,1.3127,0.0,0.0,0.0,0.0,0.1623,0.0,0.0,0.0,0.1623,0.3583,0.0,0.9962,0.0,0.0
93365,0.0,1.0718,0.0,0.0,0.0,0.0,1.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0718,0.0,0.0,0.0
93366,0.0,1.1312,0.0,1.6461,0.0,1.465,0.0,0.0,0.0,0.0,0.0,0.0,0.4487,0.0,0.0,0.0,0.0,0.5228,1.6461,0.0
93367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93368,1.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93369,0.0,0.0,0.0,0.0,0.0,1.4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93373,0.0,0.0,0.0,0.0,1.4775,1.4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85779,0.0,0.0,1.3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7703
85020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0771,0.0,1.0771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858,0.0,1.7002
93378,1.4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93379,0.0,0.0,0.0,0.0,0.4726,0.0,0.0,0.0,0.0,0.0,0.4726,0.0,0.0,0.0,0.4726,0.0,0.0,0.0,0.0,0.0
93380,0.0,0.8689,0.8689,0.8689,0.8689,1.3059,0.8689,0.0,0.8689,0.8689,0.8689,0.8689,0.0,0.8689,0.8689,0.8689,0.8689,0.0,0.8689,2.7748
93381,0.8672,0.0,0.0,1.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8672,0.0,0.0
93382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93383,0.0,0.0,0.0,0.0,0.0,0.6858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93384,0.0,0.0,1.178,0.0,0.0,1.2156,0.6704,0.0,0.8771,0.0,0.0,0.7042,0.0,0.0,0.0,0.3444,0.0,0.2735,0.0,0.0
93385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4832,0.0,0.0,0.0,1.4832,0.0,0.0,1.4832,0.0,0.0,0.0,0.0,0.0
93386,1.1505,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.613,0.0,0.247,0.0,0.0,0.0,0.247,1.8159,1.1469,0.0,0.0,0.0
93387,0.8617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93388,0.8118,0.0,0.0,0.0,0.4683,0.4086,0.0,0.0,0.0,0.0,0.4683,0.0,0.0,0.0,0.4683,1.0865,0.0,0.0,0.0,0.0
93389,0.7832,0.0,0.0,0.0,0.0,0.0,0.0,0.7601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7834,0.0,0.0,0.0,0.0
93390,0.0,0.0,0.0,0.0,0.5121,1.3816,0.0,0.4148,0.6523,0.0,0.7591,0.0,0.247,0.0,0.5121,1.1814,0.0,0.0,0.0,0.0
93391,0.0,0.0,0.0,0.0,1.1183,1.1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0355,0.831,0.0,0.0,0.0
93392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4068,0.0
93393,0.8157,0.0,0.0,2.1117,0.0,0.0,0.0,0.0,0.9611,0.0,0.7332,0.0,1.6297,0.0,0.9611,1.0626,0.0,0.9611,0.0,0.0
93394,1.2363,0.0,1.6805,0.0,0.0,1.1541,0.0,0.0,0.0,0.0,0.0,1.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93395,0.982,0.0,0.0,0.7868,0.4202,0.0,0.4202,0.0,0.5191,0.0,0.0,0.0,0.5846,0.0,0.0,0.0,0.0,0.4629,0.0,0.0
93397,0.9364,0.0,0.0,0.0,0.0,0.8149,0.0,0.0,0.0,0.0,0.0,0.4211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93398,0.9031,0.0,0.0,0.0,1.5938,0.0,0.0,0.3236,0.4819,0.0,0.0,0.0,0.0,0.0,0.0,0.4287,0.0,0.607,0.0,0.0
93399,0.0,0.0,0.0,0.0,0.0,1.7892,1.2008,0.0,1.0266,0.0,0.0,0.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0578,0.0,0.0,0.0,1.0427,0.8673,0.0,0.0,0.0,0.0,0.0,0.0,1.4727
93401,0.0,0.0,0.0,0.9159,0.2988,0.6484,0.0,0.0,0.0,0.0,0.2988,0.0,0.0,0.0,0.2988,0.0,0.0,0.0,0.6773,0.0
93402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7542,0.0,0.0,0.0,0.0
93403,0.0,0.0,0.0,0.0,0.0,0.6967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93404,0.0,0.0,0.0,0.0,0.5117,1.1626,0.0,0.0,0.0,0.0,0.5117,0.0,0.0,0.0,0.5117,0.0,0.0,0.0,0.0,0.0
85782,0.0,0.0,0.0,0.0,0.0,1.0442,0.6225,0.0,0.7022,0.0,0.0,0.3146,1.4117,0.0,0.0,0.0,0.0,0.3567,0.0,0.0
93405,0.0,0.0,0.0,0.0,0.5068,1.1626,0.0,0.0,0.0,0.0,0.5068,0.0,0.0,0.0,0.5068,0.0,0.0,0.0,0.0,0.0
93406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93407,0.8756,0.0,0.0,0.0,0.2697,1.2087,0.0,0.0,0.0,0.0,0.2697,0.0,0.0,0.0,0.2697,0.0,0.0,0.0,0.0,0.0
93409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364,0.0,0.8364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93411,0.0,0.0,1.3778,0.0,0.0,0.0,0.0,0.0,0.9745,0.0,0.8577,0.0,0.8577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93412,0.0,0.0,0.0,0.0,0.5072,1.6421,0.0,0.0,0.0,0.0,0.5072,0.6396,0.0,0.0,0.5072,0.0,0.0,0.0,0.0,0.0
93413,0.0,0.0,0.0,1.6828,0.0,0.5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85783,0.0,1.0538,1.0538,1.0538,1.0538,1.0538,1.0538,0.0,1.0538,1.0538,1.0538,1.0538,0.0,1.0538,1.0538,1.0538,1.0538,1.2207,2.2121,1.0538
93415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146,0.0,0.9146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93417,0.0,0.0,0.0,0.0,0.0,1.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93418,0.0,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,0.0,0.0,0.9037,0.0,1.9129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93419,0.176,2.2554,1.0457,1.0457,1.0457,1.4075,2.2554,0.0,1.0457,2.2666,1.0457,1.0457,0.8794,1.0457,1.0457,1.0457,2.2554,0.6117,1.0457,1.0457
93420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.0,0.0
93421,0.0,0.0,0.0,0.0,0.462,2.3656,0.0,0.0,0.0,0.0,0.462,0.0,0.0,0.0,0.462,0.0,0.0,0.0,0.0,0.0
93422,0.0,0.0,0.0,0.0,0.0,0.4115,0.0,1.8437,0.0,1.2248,0.0,0.0,1.4768,0.0,0.0,0.0,1.7791,0.0,0.7408,0.0
93423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93424,0.6795,0.0,0.0,0.0,0.0,0.4513,0.0,0.4752,0.8055,1.1655,0.0,1.4083,0.8513,0.0,0.0,0.0,0.0,0.0,0.4752,0.0
85784,1.4646,0.0,0.0,0.0,0.0,1.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.0,0.0
93425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2023,0.0,0.0,0.0,1.2023,0.0,0.0,1.2023,0.0,0.0,0.0,0.0,0.0
93428,0.0,0.0,0.0,0.0,0.0,0.2655,0.0,0.0,0.0,0.0,0.6037,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93429,2.2804,0.0,0.0,0.0,0.2716,0.0,2.0365,0.0,0.0,0.0,0.2716,0.7591,0.0,0.0,0.2716,0.0,0.0,0.0,0.0,0.0
93430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93431,0.5573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7707,0.0,0.0,0.0,0.0,0.0,0.0,1.4958,0.0,0.0
93432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0674
93433,0.4355,0.3311,0.3311,0.3311,0.4833,0.3311,0.3311,1.1028,0.3311,0.3311,0.4833,1.1801,0.0,0.3311,1.3323,0.3311,0.3311,0.0,0.3311,0.3311
93434,1.0192,0.0,0.0,0.0,0.3581,0.0,0.0,0.0,0.0,1.2584,0.3581,0.0,0.0,0.0,0.3581,0.0,0.0,0.0,0.0,0.0
85785,0.0,0.0,0.0,0.0,0.0,0.0,1.2891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0421,0.0,0.0,0.0,0.0,0.0
93435,0.0,0.0,0.0,0.0,0.0,0.0,1.5026,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93436,0.8819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93437,1.6524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93438,0.0,0.0,0.0,0.0,0.2861,0.0,0.0,0.0,0.0,0.0,1.4026,0.0,1.7514,0.0,0.2861,0.0,0.0,0.0,0.0,0.0
93439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93440,2.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315,0.0,0.9315,0.0,0.0,0.0,0.0,0.8585,0.0,0.0
93441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93442,0.0,0.0,0.0,0.0,0.0,0.39,0.0,2.4373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93444,0.0,0.0,0.0,0.0,0.0,1.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1911,0.0,0.0,0.0,0.0
85786,0.0,0.0,0.0,0.0,0.3834,0.0,0.0,1.458,0.0,0.0,0.3834,0.0,0.0,0.0,0.3834,0.0,0.0,0.0,1.458,0.0
93445,0.0,0.0,1.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93447,0.0,0.0,0.0,0.0,0.0,0.3469,0.0,0.0,0.4168,0.3942,0.0,0.0,1.1275,0.0,0.0,0.0,0.0,0.0,0.0,1.2287
93448,0.0,0.0,0.0,1.0978,0.0,0.0,0.0,0.0,1.0978,0.0,0.0,0.0,0.0,0.0,1.0978,0.0,0.0,1.0978,1.3455,0.0
93449,0.0,0.0,0.0,0.0,1.1699,2.2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93450,0.0,0.0,0.0,0.0,0.0,0.0,1.5006,0.0,0.0,1.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93451,0.0,0.0,0.0,0.0,0.2755,0.5087,0.0,0.0,0.0,0.0,0.2755,0.0,0.0,0.0,0.2755,0.0,0.0,0.0,0.0,0.0
93452,0.0,0.0,1.0423,0.0,0.5519,0.4409,0.5519,0.0,0.5662,0.5519,0.0,1.0815,0.6035,0.0,0.0,0.5036,0.0,0.5519,0.0,0.0
93453,0.0,0.0,0.0,0.0,1.296,1.0692,0.4139,0.4747,0.0,0.4139,0.0,0.8861,0.0,0.6982,0.0,0.5935,0.0,1.2665,0.4747,0.0
93454,1.4895,0.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85787,0.0,0.8734,0.8734,0.8734,0.8734,0.8734,0.8734,0.0,0.8734,0.8734,0.8734,0.8734,0.0,0.8734,0.8734,0.8734,0.8734,0.0,0.8734,0.8734
93455,0.8257,0.0,0.0,0.0,0.0,0.5177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93456,0.0,0.0,0.0,0.0,0.0,0.3141,0.0,0.4786,0.0,0.0,0.0,0.7119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93457,0.0,0.0,0.0,0.0,0.0,0.0,0.8645,0.0,0.0,0.0,0.0,0.5037,0.8095,0.0,1.023,0.0,0.7314,0.0,0.0,0.0
93458,0.0,0.0,0.0,0.0,0.0,0.6824,0.0,0.0,0.9913,0.0,0.0,0.6829,0.0,0.0,0.0,0.0,0.737,0.0,0.0,0.0
93459,0.0,0.0,0.0,0.0,0.0,0.3118,0.0,0.7912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912,0.8014
93460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93461,0.9656,0.0,0.0,0.0,0.1609,0.9564,0.5718,0.0,0.3781,0.0,0.1609,0.0,0.9839,0.0,0.1609,0.0,0.0,0.6151,0.0,0.0
93462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621,0.0,0.0,0.0,0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93464,0.0,0.0,0.0,0.0,0.0,1.8435,0.0,1.0756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7886,0.0
85788,0.0,0.0,0.0,0.0,0.0,0.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088,0.0,0.0
93465,0.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7155,0.0,0.0
93466,0.0,0.0,0.0,0.0,0.0,0.4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93467,0.0,0.0,0.0,0.0,0.0,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383,0.0,0.0,0.0,0.4889
93468,0.0,0.0,0.0,0.0,0.0,1.469,0.0,1.6373,0.0,0.7624,0.0,1.2534,0.0,0.0,0.0,0.0,0.0,0.0,1.4325,0.0
93469,1.053,0.0,0.0,0.0,0.3566,0.0,0.0,0.0,0.0,0.0,0.3566,0.0,0.0,0.0,0.3566,0.0,0.0,0.0,0.0,0.0
93470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837,0.0,1.4472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93471,0.0,0.0,0.0,0.0,0.0,0.0,0.7148,0.7952,0.0,0.0,0.0,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93472,0.6545,0.0,0.0,0.0,0.0,0.0,0.0,0.4942,1.2985,0.0,0.8852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93473,0.5951,0.0,0.0,0.0,0.6873,0.0,0.6873,0.0,0.0,0.6873,0.0,0.6873,0.0,0.0,0.0,0.0,0.0,1.2824,0.0,0.0
93474,0.5187,0.0,0.0,0.0,0.8407,0.0,0.8407,0.0,0.9051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706,0.0,0.0
85789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
